3 981
5.629867 -0.486647 -0.022050
5.747156 -0.098359 0.090281
5.629867 0.641844 0.387025
5.512578 -0.135198 0.437169
5.278000 -0.256610 -0.066482
5.160711 0.130888 -0.326980
5.747156 -0.527429 -0.328713
5.747156 -0.526405 -0.503745
5.512578 0.075447 -0.166325
5.160711 0.440896 0.256905
5.512578 0.076367 -0.412146
6.099022 -0.180004 -0.309266
5.395289 -0.056391 -0.458578
5.278000 0.527727 -0.131827
5.160711 0.557459 -0.219277
5.864444 -0.393646 0.503877
5.160711 0.412561 0.306625
5.629867 -0.295756 -0.696019
5.278000 0.315945 -0.497988
4.926133 -0.104641 -0.018501
5.043422 0.154692 -0.006633
5.043422 0.279575 -0.028018
5.043422 0.010738 -0.125122
5.160711 0.209270 -0.188870
5.864444 -0.227147 -0.159973
5.160711 0.400892 0.191905
5.629867 -0.500296 -0.245110
5.160711 0.396423 -0.402352
5.160711 0.371879 -0.281239
4.926133 -0.087871 0.362968
6.333600 -0.217016 0.049949
5.278000 -0.539537 0.318516
5.160711 0.061068 -0.508587
4.926133 -0.202339 0.308866
4.926133 0.171814 0.293393
4.926133 0.056129 -0.324147
5.278000 -0.522989 -0.156645
5.747156 0.138967 0.147624
5.864444 0.461725 -0.218660
5.864444 -0.163044 -0.359230
5.864444 -0.283745 -0.219177
5.747156 -0.355319 -0.197817
5.747156 -0.306061 -0.569246
5.981733 0.094808 -0.019560
5.629867 -0.660525 -0.092480
6.333600 0.191981 0.109820
5.395289 -0.502714 -0.288111
5.395289 -0.001868 -0.467521
5.278000 -0.572488 -0.128482
5.395289 -0.319407 -0.662785
5.278000 -0.409108 -0.063454
5.864444 -0.348039 -0.188824
6.216311 -0.185502 -0.026790
5.747156 0.325749 0.483381
5.629867 0.731067 0.232544
5.864444 0.441906 -0.449624
5.512578 -0.037766 -0.681393
5.278000 0.365520 -0.540380
5.160711 0.093923 -0.447148
5.160711 0.040801 -0.213928
5.160711 -0.127938 -0.085473
5.278000 0.050679 0.262097
5.278000 0.294435 0.014063
5.278000 0.287715 -0.298731
5.278000 0.340858 -0.290960
5.981733 -0.261606 -0.114781
5.864444 0.063578 0.029512
5.864444 -0.087859 -0.169975
5.747156 -0.643247 -0.319605
5.864444 -0.391736 -0.405278
5.864444 -0.257284 -0.056600
4.926133 -0.047820 0.047247
5.747156 -0.274449 -0.583559
5.278000 -0.222632 -0.266520
5.278000 0.031191 -0.499552
5.278000 0.462083 -0.204426
5.395289 0.103518 -0.344403
5.747156 -0.589796 0.021902
5.864444 -0.531511 0.217219
6.099022 -0.415757 0.128166
5.981733 0.084183 0.067071
5.864444 0.335521 0.281272
5.747156 -0.463356 -0.096830
5.629867 -0.332676 0.011352
5.629867 -0.610100 -0.104170
5.629867 -0.217490 -0.413270
5.864444 0.285142 -0.403907
5.512578 -0.228929 -0.410014
5.747156 0.091341 0.134090
5.278000 -0.168576 0.204131
5.278000 -0.494149 0.057006
5.278000 0.126182 -0.050357
5.278000 0.034088 -0.608286
5.278000 -0.372680 -0.583455
5.160711 -0.046970 -0.511960
5.278000 -0.069363 -0.661740
5.278000 -0.397769 -0.511298
5.278000 -0.320094 -0.308781
5.278000 0.108764 -0.474509
5.278000 0.317346 -0.432423
5.278000 0.564843 -0.062411
5.981733 -0.076080 -0.390718
5.981733 0.068059 -0.421786
5.747156 -0.396726 -0.656694
5.629867 -0.387217 -0.286522
6.333600 0.266284 -0.041094
6.216311 0.292757 0.290323
5.981733 0.071175 -0.411343
5.160711 0.566119 -0.049804
5.278000 -0.176496 0.114595
5.278000 -0.692871 0.083866
5.864444 -0.298537 0.081716
5.864444 -0.494544 0.164913
5.747156 -0.645438 0.068287
5.747156 -0.316217 -0.330809
5.160711 0.086376 -0.483757
5.160711 0.188946 -0.394311
5.043422 -0.135138 -0.222037
5.043422 -0.030480 -0.120655
5.278000 -0.322805 -0.435016
5.278000 -0.496305 -0.497625
5.160711 -0.599549 -0.139734
5.278000 0.407751 -0.138754
5.278000 -0.241877 -0.559964
5.629867 -0.566533 -0.483469
5.864444 -0.468132 -0.056189
5.981733 -0.432431 -0.006825
5.864444 0.097064 -0.155544
5.864444 0.193715 -0.364983
5.864444 -0.262334 0.195435
5.981733 -0.257963 0.043936
5.629867 -0.087300 -0.633477
5.043422 0.445499 -0.068131
4.926133 0.283359 0.198877
6.333600 0.090154 -0.209463
5.160711 -0.428667 0.303207
5.160711 0.079095 0.417915
5.160711 -0.189588 -0.353299
5.160711 0.462895 -0.384426
5.160711 0.297307 0.490275
5.278000 -0.469044 0.054303
5.512578 -0.236671 -0.675423
5.864444 -0.295093 -0.387857
5.395289 -0.406116 0.042236
5.395289 0.387780 0.077117
5.981733 -0.284293 -0.259117
5.278000 -0.024192 -0.705609
5.395289 0.005869 -0.402378
5.864444 -0.127216 0.001819
5.864444 -0.183949 -0.029588
5.629867 -0.666591 -0.007081
5.747156 -0.538498 0.440754
5.747156 -0.260861 0.714071
5.747156 -0.172195 0.536228
5.747156 0.019928 -0.144522
5.747156 0.397498 -0.199235
5.747156 -0.088772 0.459127
5.160711 0.172791 0.610433
5.278000 -0.142206 -0.199785
5.395289 0.294116 0.148358
5.747156 -0.245558 -0.013593
5.864444 -0.420275 0.422412
5.864444 0.678241 0.035471
5.747156 0.714023 -0.187678
5.629867 0.201769 -0.343825
5.629867 -0.436110 -0.167612
5.747156 -0.444259 -0.595453
5.395289 -0.209778 -0.655951
5.395289 -0.408973 -0.631928
5.395289 -0.540087 -0.382312
5.395289 -0.615618 -0.217512
5.395289 -0.495798 -0.265132
5.395289 -0.521608 0.001307
5.395289 -0.484742 -0.225565
5.629867 -0.552859 -0.020552
5.160711 0.104663 -0.619175
5.160711 0.297032 -0.503599
5.747156 -0.330058 0.009720
5.864444 -0.100987 -0.524459
5.864444 -0.085304 -0.424139
6.099022 -0.101368 -0.377545
5.864444 -0.427146 0.131937
5.864444 -0.320853 0.555956
5.747156 -0.107291 0.549157
5.747156 0.137478 0.058191
5.747156 0.315618 -0.295299
5.747156 0.420689 0.020061
5.747156 0.357440 0.115319
5.512578 -0.372366 -0.331539
5.512578 -0.570999 -0.474649
5.278000 -0.109681 -0.538551
5.160711 -0.020632 -0.454438
5.278000 0.497649 -0.490399
6.333600 -0.100740 -0.023309
5.160711 0.025829 0.545940
5.395289 -0.630140 -0.254902
5.395289 0.374400 -0.356850
5.278000 -0.673722 -0.085783
5.747156 -0.731974 0.115173
5.747156 0.493224 -0.427817
5.747156 -0.107969 -0.427770
5.864444 -0.453204 -0.334767
5.629867 -0.586830 0.070529
5.512578 -0.586221 -0.246667
5.512578 -0.425610 -0.305899
5.512578 -0.320475 -0.233156
5.395289 0.193680 -0.326441
5.512578 0.443398 0.597027
5.395289 0.342418 -0.663632
5.278000 -0.082520 -0.643152
5.395289 -0.296783 -0.380660
5.278000 -0.283846 -0.602619
5.278000 -0.440934 -0.528816
5.395289 0.492648 -0.374444
5.512578 0.304151 -0.554056
5.629867 -0.591364 -0.323599
6.216311 0.197840 -0.090024
6.099022 0.056190 -0.175011
5.160711 0.234799 -0.298194
5.160711 -0.083126 0.369884
5.278000 -0.458915 -0.008518
5.395289 -0.219424 -0.243324
4.926133 0.279327 0.162715
4.926133 0.221001 0.047909
5.160711 0.181462 0.203211
5.160711 0.014252 -0.236915
5.278000 -0.661136 -0.260186
5.747156 -0.615093 -0.429929
5.629867 -0.131715 -0.749667
5.747156 -0.361245 -0.083359
5.747156 0.076575 0.053126
5.629867 -0.175210 -0.073403
5.512578 -0.449054 -0.233480
5.512578 -0.357389 0.058836
5.629867 -0.018159 0.170976
5.512578 -0.275055 0.238235
5.629867 -0.332928 0.044632
5.512578 -0.402912 0.319707
5.629867 -0.672547 0.140497
5.278000 -0.435251 -0.059150
5.278000 -0.168782 -0.469550
5.160711 -0.469044 -0.094901
5.395289 -0.064769 0.146631
5.395289 0.166440 -0.684662
5.160711 -0.332172 -0.552003
5.278000 -0.197810 -0.106034
5.278000 0.266098 0.176089
5.864444 -0.524377 -0.332852
5.981733 -0.596674 0.090156
5.160711 0.598275 -0.113818
5.395289 -0.072997 -0.746793
5.512578 0.517589 -0.209675
5.512578 0.052734 0.147549
5.278000 -0.287675 0.073301
5.747156 -0.498755 0.094436
5.981733 -0.431039 0.148411
5.747156 -0.673636 0.004811
5.043422 0.471667 -0.168656
5.629867 -0.024959 -0.454550
5.512578 -0.379146 -0.160006
5.160711 0.195218 -0.249845
5.278000 0.147613 0.606256
5.629867 -0.232892 -0.567469
5.278000 -0.238416 -0.459629
5.512578 0.414067 -0.450973
5.278000 0.198211 -0.635873
5.395289 0.520011 -0.543609
5.864444 0.010855 -0.596241
5.512578 -0.226670 -0.454708
5.864444 -0.635110 0.037090
5.512578 -0.094085 -0.606882
5.395289 0.137961 -0.717271
5.395289 -0.313830 -0.512429
5.395289 -0.555074 -0.039276
5.395289 -0.117793 -0.072956
5.395289 -0.257934 -0.314966
5.512578 -0.299663 0.031515
5.395289 -0.466988 0.526882
5.512578 -0.431491 -0.458901
5.395289 0.194139 -0.669001
5.512578 0.078425 0.436998
5.747156 0.015424 0.240474
5.160711 0.505233 -0.132543
5.160711 0.150941 -0.103287
5.981733 -0.077883 0.110149
5.629867 -0.556521 -0.282029
5.629867 -0.288298 -0.420960
5.512578 -0.127365 -0.686647
5.278000 0.045678 0.332811
5.160711 -0.266976 0.379305
5.160711 -0.078984 0.463903
4.926133 -0.158363 -0.001010
4.926133 -0.256148 -0.237640
4.926133 0.166378 -0.040412
4.926133 0.319975 0.068457
5.747156 -0.402331 0.135634
5.864444 -0.513229 0.461563
4.926133 0.134112 0.196223
5.629867 -0.604907 0.482847
5.512578 -0.376197 -0.594016
5.512578 0.075748 -0.737489
5.160711 0.547428 -0.026812
5.160711 -0.149253 -0.256090
5.160711 -0.634524 -0.093450
5.395289 -0.348733 -0.003706
5.395289 -0.112765 -0.441737
5.278000 -0.125421 -0.415211
5.043422 0.450890 -0.287589
5.395289 0.062644 0.555747
5.395289 0.031286 0.745982
5.512578 -0.391655 0.161552
5.512578 0.023159 -0.320233
5.278000 -0.216727 -0.408816
5.160711 0.152197 0.070180
5.981733 -0.398533 -0.363677
5.864444 -0.452206 -0.153148
5.864444 -0.274794 -0.008091
5.278000 0.047229 -0.358924
5.864444 -0.509467 -0.413480
5.864444 -0.017809 -0.595547
5.747156 -0.444129 -0.249432
5.747156 -0.367601 0.057857
5.864444 -0.069091 0.039092
5.864444 -0.238506 -0.561202
5.629867 -0.521936 -0.294965
5.981733 -0.513375 0.233850
5.864444 -0.124383 -0.269037
5.981733 -0.115158 -0.622625
5.747156 -0.004051 0.076365
5.864444 -0.056578 -0.707795
6.333600 0.241740 -0.125285
5.864444 0.432927 -0.220620
5.864444 0.381369 -0.356669
5.864444 0.388305 -0.579946
5.512578 -0.192053 0.710553
5.160711 0.041385 -0.150734
5.747156 -0.079621 0.190056
5.160711 -0.138040 0.149458
5.160711 0.430245 0.074192
5.395289 -0.160303 -0.105294
5.512578 -0.119848 0.531018
5.278000 -0.115273 0.091847
5.278000 0.531434 0.113231
5.043422 -0.153083 -0.030219
5.043422 -0.133483 0.308147
4.926133 -0.138353 -0.019406
5.981733 -0.397104 -0.075866
5.512578 -0.124355 -0.183352
5.278000 -0.193682 -0.294896
5.278000 -0.390692 -0.572115
5.278000 0.153212 -0.416144
5.395289 -0.185631 0.075017
5.395289 -0.258035 -0.449882
5.395289 -0.410302 -0.350074
5.395289 -0.546216 -0.406398
5.747156 -0.338729 -0.442018
5.512578 -0.370030 -0.587965
5.278000 -0.155021 -0.299404
5.278000 0.284263 0.128935
5.160711 0.298410 0.221622
5.160711 0.343271 0.346905
5.160711 0.413305 -0.227721
6.333600 0.231425 -0.095902
5.629867 -0.371613 -0.236389
5.512578 -0.306388 -0.462301
5.160711 0.417919 0.105398
5.278000 0.092503 0.165405
5.278000 -0.483651 -0.047411
5.864444 -0.421682 0.164228
5.864444 -0.504068 0.467051
5.864444 -0.062469 0.538308
5.981733 -0.011861 0.110128
5.160711 0.347514 -0.076791
5.747156 -0.125504 0.201267
5.747156 0.059510 0.464334
5.629867 -0.125126 -0.100134
5.747156 0.524707 -0.085153
5.278000 -0.409028 0.351595
5.512578 -0.438210 0.228045
5.512578 -0.601308 -0.062449
5.512578 -0.034455 -0.724931
5.512578 0.573871 -0.450509
5.278000 0.698892 0.085107
5.278000 0.009198 0.395696
5.278000 -0.033310 0.670701
5.278000 0.443837 0.200298
5.278000 0.148614 -0.629977
5.278000 0.067647 -0.415540
5.278000 -0.087070 -0.276971
5.043422 -0.047048 0.215278
5.278000 0.187149 -0.515516
5.981733 0.379637 -0.470682
6.216311 -0.275413 -0.374281
5.043422 -0.147843 -0.263828
5.747156 -0.183220 0.165538
5.747156 -0.121255 0.021907
5.512578 0.293066 -0.068574
5.278000 0.475923 -0.258497
5.395289 0.168853 -0.708826
5.278000 0.019262 -0.358375
5.160711 0.325697 -0.000658
5.160711 -0.200163 -0.081288
5.864444 0.210985 -0.311269
5.864444 0.115355 -0.366960
5.160711 -0.197520 0.030211
5.160711 -0.470997 -0.211662
5.160711 -0.175787 -0.331134
5.278000 0.438597 -0.413575
5.278000 -0.486425 -0.364535
5.160711 0.568620 -0.098047
5.160711 0.266054 -0.092203
5.160711 0.441293 -0.077696
5.278000 0.241394 0.430193
5.278000 -0.286241 0.432015
6.216311 -0.444793 0.045205
5.864444 -0.675377 -0.278246
5.864444 -0.230071 0.142336
5.747156 0.399769 -0.095845
5.629867 -0.385498 -0.434445
5.512578 -0.147890 -0.449220
5.395289 -0.358521 -0.663559
5.395289 -0.425635 -0.376366
5.864444 0.555779 -0.336612
5.864444 0.005842 -0.290791
5.864444 -0.187712 -0.206209
5.512578 -0.268867 -0.387851
5.747156 0.080741 0.011397
5.278000 0.402911 -0.068675
5.395289 0.061321 -0.491473
5.512578 -0.240983 -0.011901
5.512578 -0.103947 -0.412625
5.512578 0.658800 0.258282
5.981733 0.127916 0.414248
5.981733 0.225488 0.200652
6.099022 0.136198 0.040324
5.981733 -0.197144 0.125020
5.981733 -0.335572 -0.172499
5.981733 -0.389362 -0.264460
5.981733 -0.079179 0.078173
5.981733 -0.247335 0.393136
5.629867 -0.134725 -0.698226
5.512578 -0.004025 -0.241253
5.395289 -0.476909 -0.419760
5.278000 -0.143910 -0.454527
5.278000 -0.204938 -0.223988
5.981733 -0.246575 -0.043441
5.747156 0.338888 -0.323118
5.160711 0.406977 -0.496760
5.629867 -0.308299 -0.599185
5.512578 0.035041 -0.331589
5.629867 0.247715 -0.352241
5.629867 0.167319 -0.106001
5.160711 -0.054102 -0.622762
5.278000 -0.024948 -0.233432
5.747156 0.629257 -0.057334
5.747156 -0.681317 -0.265762
5.160711 -0.128636 -0.578821
5.043422 0.161828 -0.225474
5.043422 0.085010 0.043195
4.926133 0.130366 0.278075
5.043422 0.455713 -0.048295
5.160711 0.399210 -0.374321
5.629867 -0.082196 -0.643648
5.629867 0.260876 0.555503
4.926133 0.038136 0.253776
5.278000 -0.317374 -0.573405
5.278000 -0.577350 0.140554
5.395289 -0.597553 0.317124
5.278000 -0.102854 0.290553
5.160711 0.130952 -0.043487
5.160711 0.503762 -0.108464
5.160711 0.510252 -0.149884
5.160711 0.015731 0.584168
5.160711 -0.004219 -0.154732
5.981733 -0.393004 -0.050840
5.747156 -0.050054 0.359165
5.747156 0.154034 -0.212928
5.043422 0.017738 -0.216249
4.926133 -0.177750 -0.057765
5.043422 -0.438030 -0.268607
5.981733 0.108667 -0.296117
5.981733 -0.279908 -0.433258
5.981733 -0.087226 -0.322918
5.981733 -0.189191 -0.576891
6.099022 -0.141453 -0.558929
5.512578 0.349777 -0.570003
6.216311 -0.215626 -0.137220
6.216311 -0.296040 -0.216382
5.981733 0.011658 0.305788
5.864444 0.310401 -0.374478
5.747156 -0.467444 0.382589
5.864444 -0.530129 0.337777
5.512578 -0.180512 0.306074
5.512578 -0.100336 0.471889
5.864444 -0.136055 0.240434
5.981733 -0.321854 -0.034837
5.278000 -0.494253 0.014526
5.278000 -0.554309 0.445600
5.395289 -0.172462 0.463438
5.278000 0.304314 0.069443
5.395289 0.113182 -0.120275
5.278000 0.092045 -0.148964
5.395289 0.011001 -0.575432
5.160711 -0.050101 -0.205174
5.160711 -0.276649 0.262892
5.160711 -0.286135 0.318770
5.043422 -0.085535 0.105532
5.043422 0.140047 0.115096
5.160711 -0.119642 -0.411088
5.160711 -0.125257 -0.404940
6.333600 -0.184819 0.041183
6.333600 -0.000201 0.242984
5.512578 -0.164424 0.503930
5.512578 -0.508568 0.317846
5.160711 0.446197 -0.163562
5.160711 0.171236 0.137351
5.160711 0.327887 0.468565
5.747156 -0.225383 -0.182982
5.512578 -0.027163 -0.543130
5.512578 0.063401 -0.739361
5.512578 0.421957 -0.619356
5.512578 0.259115 -0.589360
5.864444 -0.065219 0.114583
5.981733 -0.002046 -0.481504
5.395289 -0.169725 -0.259847
5.278000 0.138041 0.663467
5.278000 0.059069 0.603070
5.864444 -0.014866 0.215916
5.981733 -0.100313 -0.050938
5.981733 -0.022655 -0.182724
5.160711 0.254530 0.338141
5.160711 0.268934 0.127539
5.512578 -0.209451 -0.163357
5.629867 -0.420633 -0.610941
6.216311 -0.388757 -0.259254
6.216311 -0.099141 -0.347591
5.981733 -0.131175 0.058217
5.981733 0.146295 0.094313
5.395289 -0.480306 0.379952
5.395289 -0.334013 -0.414146
5.864444 -0.207261 -0.565370
5.747156 -0.328729 0.663513
5.160711 -0.136629 0.407033
5.160711 -0.643626 0.045158
5.160711 -0.628080 -0.060412
5.160711 -0.082703 -0.193021
5.160711 -0.048610 -0.387125
5.160711 -0.291082 -0.513870
5.747156 0.518774 0.371790
5.864444 -0.212538 -0.447926
5.864444 -0.554357 -0.359882
5.278000 -0.382698 -0.457136
5.160711 0.279620 -0.554899
5.160711 0.300845 0.022963
5.278000 -0.419802 -0.016713
5.278000 0.055819 -0.512309
5.864444 -0.321504 0.058205
5.864444 0.039098 -0.239941
5.747156 0.014293 -0.133554
5.864444 -0.390423 -0.253784
5.043422 -0.004336 -0.480437
5.278000 -0.160189 -0.660506
5.512578 -0.528677 -0.190426
5.981733 -0.211489 -0.187407
6.216311 -0.251278 -0.035083
6.099022 0.092143 0.173247
5.512578 -0.437342 -0.338173
5.512578 -0.243200 0.025385
5.629867 -0.356519 -0.326998
5.160711 -0.413964 0.132798
5.278000 -0.130291 -0.053380
5.278000 0.013675 -0.320241
5.278000 -0.226302 -0.570703
5.981733 -0.282619 0.606590
5.512578 0.557598 0.290721
5.512578 0.198441 -0.003559
5.981733 0.103381 0.492214
5.629867 0.020737 -0.009085
5.747156 -0.053367 -0.483448
4.926133 -0.034595 -0.087699
5.043422 -0.261990 -0.443111
5.747156 -0.360098 0.225521
6.216311 -0.226505 -0.326922
5.747156 -0.060329 -0.101606
5.747156 -0.253267 -0.047128
5.864444 -0.611109 -0.146946
6.099022 -0.380563 -0.377366
6.099022 -0.392175 -0.089700
5.981733 0.063312 -0.139991
5.160711 0.067904 -0.476876
5.629867 -0.292833 -0.291214
5.864444 -0.697831 -0.044131
5.864444 -0.676729 -0.290232
5.629867 -0.151721 -0.520061
5.512578 0.071304 -0.679736
5.512578 0.324874 0.327065
5.395289 0.320611 -0.241070
5.395289 0.305870 -0.105382
5.395289 0.226068 -0.273119
5.395289 0.006013 -0.430301
5.747156 -0.073928 -0.758923
5.864444 0.100700 -0.687939
5.864444 0.305906 -0.660871
5.395289 0.059801 0.259133
5.395289 0.044873 -0.092273
5.395289 0.403813 -0.282584
5.512578 -0.263028 -0.172046
5.981733 -0.118724 0.452402
6.333600 -0.127450 0.211623
6.216311 0.027303 0.205818
5.160711 0.353156 -0.412480
5.160711 0.114375 -0.483903
5.160711 0.184238 0.024037
5.160711 0.096059 0.141103
5.160711 -0.011592 -0.258511
5.160711 -0.106079 -0.271468
5.043422 -0.221609 -0.313426
5.043422 -0.186729 -0.095217
5.043422 0.222983 -0.264005
5.160711 0.342125 -0.177002
4.926133 -0.278386 0.108849
5.160711 -0.027641 -0.168451
5.747156 0.052049 -0.083632
5.864444 0.486627 0.091437
5.864444 0.021706 -0.339613
5.395289 -0.158361 -0.276006
6.099022 -0.113126 0.249200
6.216311 -0.289938 0.147741
5.747156 -0.265800 -0.605775
5.864444 -0.437338 -0.463919
5.512578 -0.571269 0.087093
5.512578 0.233909 0.254250
5.278000 -0.327767 0.285848
5.278000 -0.217177 -0.099508
5.864444 -0.156711 -0.581773
5.512578 -0.044850 -0.471629
5.864444 -0.647751 0.093043
5.747156 -0.182576 -0.679897
5.395289 0.060873 -0.604366
5.395289 -0.066975 -0.532014
5.512578 0.503716 0.087736
5.512578 0.387001 0.051629
5.512578 0.183514 -0.437539
5.512578 -0.142256 -0.680224
5.864444 -0.436282 -0.542468
5.864444 -0.340001 -0.449997
6.099022 -0.291885 -0.481006
5.043422 -0.020556 -0.203452
5.160711 0.588346 0.144506
5.512578 -0.312858 0.314578
5.512578 -0.211356 -0.236802
5.512578 0.207513 -0.420773
5.512578 -0.341528 -0.148922
5.278000 0.495890 -0.316266
5.512578 0.294554 0.493221
5.160711 -0.571229 -0.193172
5.629867 -0.126467 -0.637752
5.629867 -0.622481 -0.330453
5.629867 -0.108863 -0.412394
5.747156 -0.128152 -0.654592
5.747156 -0.149323 -0.005175
5.629867 0.040434 0.228230
5.629867 0.246713 0.292296
5.629867 -0.248999 0.554068
5.864444 -0.360356 0.270622
5.981733 -0.444930 -0.433083
5.043422 0.414113 0.065245
5.278000 0.028122 -0.380297
5.160711 0.428070 -0.064246
5.278000 0.191129 -0.032847
5.981733 0.058143 -0.014039
5.981733 -0.129888 -0.150961
5.864444 0.007458 -0.548653
5.864444 -0.008907 -0.387818
6.099022 -0.141232 0.105741
6.333600 0.142699 0.221815
5.864444 -0.515197 -0.184289
5.160711 0.042690 0.298173
5.043422 0.106572 0.354698
5.747156 -0.327491 -0.003138
5.629867 0.260955 0.616995
5.278000 -0.405912 -0.245362
5.747156 -0.588230 0.347755
5.864444 -0.345560 0.601044
5.395289 -0.014303 0.062645
5.043422 0.253189 -0.327902
5.160711 0.160400 -0.450084
5.160711 0.313127 -0.293304
5.160711 -0.003674 -0.253278
5.160711 0.170575 -0.540315
5.981733 -0.223732 -0.458965
6.216311 -0.399810 -0.148236
5.981733 -0.005569 -0.425706
5.864444 0.622656 -0.165180
5.864444 0.295514 0.034701
5.981733 0.245469 -0.260401
6.099022 -0.266898 0.538712
5.747156 -0.618189 0.420963
5.629867 -0.315301 -0.079666
5.981733 -0.321686 -0.264646
5.512578 0.076214 -0.484567
5.512578 -0.494525 -0.471632
5.747156 -0.759237 0.034261
5.747156 -0.366755 -0.518363
5.981733 -0.163354 0.591277
5.981733 -0.040473 0.195509
5.864444 0.443670 0.386551
5.864444 0.529513 -0.105444
5.747156 -0.109375 -0.673667
5.981733 -0.586377 -0.204242
5.160711 0.348334 -0.160935
5.160711 0.496819 -0.260350
5.278000 -0.130072 -0.047103
5.278000 -0.083091 0.373727
5.278000 -0.161823 -0.312026
5.278000 -0.556716 -0.034600
5.278000 -0.172325 0.360603
5.278000 -0.162406 0.416913
5.278000 0.217267 0.253528
5.160711 -0.183738 0.300148
5.160711 0.119463 0.280530
5.160711 0.523504 -0.122305
5.512578 -0.432225 -0.497280
5.629867 -0.448439 0.072505
5.747156 0.046971 -0.389168
5.395289 -0.322095 -0.676377
5.512578 -0.335806 -0.601367
5.629867 0.283111 -0.320999
5.629867 0.120523 -0.585699
5.629867 -0.245646 -0.333433
5.278000 0.300603 0.427026
5.160711 0.530475 0.353483
5.160711 0.036368 0.255188
5.160711 -0.191649 0.006448
5.747156 -0.148524 -0.499477
5.747156 -0.301504 -0.177179
5.629867 -0.243096 0.167544
5.747156 -0.641692 -0.259919
5.629867 -0.569763 0.101621
5.512578 -0.013892 0.067421
