3 730
0.335182 -0.415732 3.308566
0.303333 -0.415625 3.269306
0.243402 -0.414002 3.193241
0.188286 -0.411041 3.120301
0.137707 -0.407303 3.050292
0.091364 -0.403250 2.983025
0.048941 -0.399261 2.918315
0.010117 -0.395647 2.855994
-0.025429 -0.392657 2.795906
-0.058015 -0.390491 2.737917
-0.087946 -0.389310 2.681906
-0.115522 -0.389240 2.627772
-0.141024 -0.390381 2.575427
-0.164723 -0.392811 2.524802
-0.186875 -0.396593 2.475839
-0.207720 -0.401777 2.428492
-0.227484 -0.408406 2.382730
-0.255563 -0.421134 2.317011
-0.282345 -0.437300 2.254781
-0.308430 -0.457009 2.196056
-0.334364 -0.480372 2.140905
-0.360645 -0.507513 2.089443
-0.387734 -0.538571 2.041839
-0.416058 -0.573705 1.998318
-0.446017 -0.613085 1.959168
-0.684791 -0.075029 3.295162
-0.638474 -0.069118 3.228571
-0.595331 -0.066144 3.163015
-0.555358 -0.065676 3.098608
-0.518514 -0.067333 3.035423
-0.484731 -0.070780 2.973506
-0.453919 -0.075727 2.912881
-0.425970 -0.081927 2.853555
-0.400765 -0.089171 2.795524
-0.378178 -0.097288 2.738777
-0.358076 -0.106137 2.683299
-0.340330 -0.115611 2.629072
-0.324808 -0.125623 2.576077
-0.311385 -0.136114 2.524295
-0.299939 -0.147043 2.473708
-0.290356 -0.158388 2.424302
-0.282529 -0.170142 2.376062
-0.273868 -0.188555 2.305865
-0.268641 -0.207977 2.238240
-0.266599 -0.228528 2.173176
-0.267538 -0.250370 2.110676
-0.271301 -0.273702 2.050763
-0.277778 -0.298751 1.993479
-0.286900 -0.325775 1.938891
-0.298644 -0.355054 1.887092
-0.313025 -0.386895 1.838206
-0.330100 -0.421626 1.792398
-0.584394 0.103381 3.327408
-0.530112 0.108024 3.253498
-0.479725 0.109829 3.181393
-0.433158 0.109349 3.111122
-0.390298 0.107064 3.042676
-0.351000 0.103385 2.976021
-0.315097 0.098664 2.911108
-0.282406 0.093195 2.847876
-0.252735 0.087223 2.786260
-0.225887 0.080948 2.726196
-0.201664 0.074533 2.667617
-0.179871 0.068105 2.610463
-0.160317 0.061766 2.554675
-0.142820 0.055591 2.500198
-0.127202 0.049635 2.446983
-0.113300 0.043937 2.394984
-0.100957 0.038522 2.344157
-0.090027 0.033403 2.294464
-0.075991 0.026286 2.221973
-0.064421 0.019825 2.151845
-0.054957 0.013981 2.083983
-0.047283 0.008695 2.018297
-0.041131 0.003899 1.954708
-0.036268 -0.000480 1.893142
-0.032499 -0.004518 1.833528
-0.029663 -0.008289 1.775802
-0.027622 -0.011867 1.719903
-0.026268 -0.015322 1.665771
-0.028984 0.643998 3.201054
0.029836 0.638885 3.133524
0.083686 0.633923 3.069654
0.132980 0.629519 3.009143
0.178133 0.625993 2.951729
0.219552 0.623594 2.897182
0.257633 0.622515 2.845308
0.292755 0.622902 2.795942
0.325281 0.624865 2.748952
0.355553 0.628482 2.704233
0.383892 0.633809 2.661705
0.423432 0.645083 2.601899
0.460228 0.660353 2.546789
0.495110 0.679639 2.496353
0.676369 0.377470 2.922476
0.649528 0.388014 2.854002
0.627314 0.401878 2.787538
0.609614 0.418754 2.723321
0.596291 0.438414 2.661561
0.587202 0.460706 2.602456
0.582202 0.485539 2.546200
0.581155 0.512878 2.492995
0.583941 0.542733 2.443058
0.590455 0.575149 2.396622
0.672735 0.312660 3.000499
0.648762 0.316618 2.950114
0.627060 0.322301 2.900538
0.607599 0.329556 2.851847
0.590339 0.338254 2.804110
0.575235 0.348284 2.757384
0.556503 0.365639 2.689305
0.542313 0.385572 2.623778
0.532478 0.407942 2.560954
0.526814 0.432678 2.500984
0.525157 0.459773 2.444028
0.527361 0.489269 2.390263
0.533307 0.521252 2.339889
0.542902 0.555837 2.293132
0.665826 0.239910 3.078418
0.635849 0.241301 3.023191
0.608389 0.244651 2.968791
0.583415 0.249746 2.915301
0.560881 0.256403 2.862783
0.540731 0.264461 2.811291
0.522899 0.273789 2.760866
0.507314 0.284278 2.711544
0.493900 0.295841 2.663355
0.477689 0.315062 2.593257
0.465947 0.336414 2.525862
0.458441 0.359834 2.461261
0.454960 0.385330 2.399556
0.455321 0.412966 2.340866
0.459376 0.442858 2.285330
0.467009 0.475158 2.233116
0.478139 0.510050 2.184424
0.635861 0.149884 3.133499
0.600178 0.149810 3.073121
0.567328 0.151843 3.013735
0.537267 0.155704 2.955409
0.509930 0.161147 2.898192
0.485238 0.167963 2.842116
0.463100 0.175977 2.787203
0.443420 0.185043 2.733467
0.426095 0.195042 2.680916
0.411022 0.205884 2.629554
0.398100 0.217500 2.579385
0.387229 0.229842 2.530411
0.378314 0.242880 2.482636
0.368415 0.263718 2.413233
0.362441 0.286114 2.346563
0.360157 0.310147 2.282668
0.361365 0.335949 2.221607
0.365911 0.363692 2.163462
0.373683 0.393590 2.108339
0.384612 0.425885 2.056378
0.398669 0.460844 2.007755
0.601465 0.026054 3.217206
0.557410 0.024004 3.150195
0.516670 0.024315 3.084505
0.479181 0.026595 3.020184
0.444850 0.030503 2.957253
0.413565 0.035743 2.895715
0.385198 0.042068 2.835559
0.359610 0.049271 2.776765
0.336658 0.057180 2.719307
0.316195 0.065658 2.663157
0.298074 0.074599 2.608285
0.282153 0.083921 2.554663
0.268293 0.093565 2.502261
0.256363 0.103492 2.451054
0.246237 0.113681 2.401018
0.237801 0.124126 2.352131
0.228081 0.140287 2.280913
0.221599 0.157104 2.212184
0.218082 0.174690 2.145902
0.217305 0.193194 2.082040
0.219086 0.212797 2.020584
0.223294 0.233705 1.961537
0.229839 0.256153 1.904918
0.238673 0.280396 1.850766
0.249787 0.306713 1.799142
0.499334 -0.184762 3.289505
0.444532 -0.186797 3.214606
0.393872 -0.186506 3.141877
0.347215 -0.184431 3.071278
0.304391 -0.181040 3.002742
0.265203 -0.176726 2.936189
0.229437 -0.171818 2.871529
0.196870 -0.166592 2.808673
0.167273 -0.161271 2.747531
0.140419 -0.156037 2.688018
0.116082 -0.151036 2.630056
0.094042 -0.146383 2.573570
0.074089 -0.142167 2.518494
0.056019 -0.138457 2.464768
0.039641 -0.135303 2.412336
0.024775 -0.132744 2.361150
0.011249 -0.130805 2.311165
-0.001093 -0.129504 2.262342
-0.017711 -0.128776 2.191209
-0.032453 -0.129537 2.122503
-0.045726 -0.131800 2.056135
-0.057893 -0.135581 1.992025
-0.069275 -0.140898 1.930108
-0.080164 -0.147785 1.870326
-0.090821 -0.156286 1.812632
-0.101487 -0.166470 1.756989
-0.112385 -0.178423 1.703371
-0.402696 0.360869 3.338116
-0.370648 0.361660 3.298322
-0.310235 0.361476 3.221038
-0.254567 0.359508 3.146713
-0.203410 0.356350 3.075193
-0.156500 0.352499 3.006316
-0.113551 0.348369 2.939919
-0.074268 0.344299 2.875845
-0.038351 0.340566 2.813948
-0.005501 0.337394 2.754095
0.024575 0.334962 2.696168
0.052163 0.333414 2.640063
0.077537 0.332863 2.585689
0.100960 0.333400 2.532969
0.122680 0.335095 2.481837
0.142935 0.338006 2.432241
0.161944 0.342178 2.384136
0.179918 0.347650 2.337490
0.205363 0.358368 2.270204
0.229526 0.372192 2.206098
0.252961 0.389227 2.145164
0.276176 0.409588 2.087433
0.299635 0.433406 2.032978
0.323769 0.460836 1.981913
0.564509 -0.012662 3.202380
0.519923 -0.013771 3.134334
0.478768 -0.012690 3.067759
0.440956 -0.009816 3.002680
0.406371 -0.005494 2.939096
0.374880 -0.000014 2.876989
0.346337 0.006378 2.816333
0.320585 0.013477 2.757092
0.297464 0.021118 2.699228
0.276815 0.029169 2.642703
0.258477 0.037524 2.587478
0.242297 0.046108 2.533514
0.228127 0.054864 2.480777
0.215825 0.063754 2.429234
0.205258 0.072759 2.378854
0.196303 0.081872 2.329609
0.185646 0.095759 2.257816
0.178015 0.109962 2.188446
0.173117 0.124580 2.121436
0.170704 0.139745 2.056735
0.170577 0.155616 1.994302
0.172580 0.172372 1.934108
0.176601 0.190215 1.876138
0.182567 0.209364 1.820386
0.190442 0.230058 1.766864
0.444111 -0.265969 3.296993
0.386431 -0.267112 3.220505
0.333184 -0.266132 3.146553
0.284190 -0.263606 3.075045
0.239237 -0.260021 3.005873
0.198088 -0.255789 2.938916
0.160492 -0.251248 2.874055
0.126190 -0.246680 2.811171
0.094921 -0.242313 2.750153
0.066426 -0.238333 2.690900
0.040449 -0.234887 2.633317
0.016745 -0.232092 2.577322
-0.004922 -0.230042 2.522838
-0.024779 -0.228807 2.469803
-0.043038 -0.228444 2.418157
-0.059903 -0.228997 2.367851
-0.075561 -0.230500 2.318844
-0.097175 -0.234596 2.247687
-0.117026 -0.240969 2.179272
-0.135614 -0.249692 2.113523
-0.153391 -0.260839 2.050394
-0.170770 -0.274497 1.989855
-0.188128 -0.290772 1.931905
-0.205816 -0.309794 1.876563
-0.224162 -0.331721 1.823876
-0.243481 -0.356743 1.773920
-0.535023 0.170772 3.325187
-0.478642 0.174288 3.249548
-0.426409 0.175160 3.176030
-0.378211 0.173967 3.104615
-0.333897 0.171206 3.035255
-0.293288 0.167303 2.967882
-0.256183 0.162615 2.902415
-0.222368 0.157440 2.838768
-0.191622 0.152025 2.776854
-0.163720 0.146570 2.716590
-0.138441 0.141238 2.657897
-0.115565 0.136157 2.600699
-0.094881 0.131427 2.544929
-0.076186 0.127127 2.490524
-0.059287 0.123313 2.437428
-0.044000 0.120029 2.385590
-0.030153 0.117304 2.334963
-0.017585 0.115160 2.285506
-0.000806 0.113058 2.213432
0.013892 0.112312 2.143794
0.026922 0.112931 2.076494
0.038649 0.114918 2.011447
0.049398 0.118276 1.948578
0.059459 0.123019 1.887821
0.069091 0.129171 1.829122
0.078528 0.136771 1.772429
0.087982 0.145878 1.717704
-0.239002 -0.188187 2.186642
-0.237669 -0.207588 2.122158
-0.239079 -0.228163 2.060149
-0.243089 -0.250118 2.000624
-0.249598 -0.273684 1.943613
-0.258550 -0.299118 1.889164
-0.274265 -0.336427 1.820685
-0.294373 -0.378294 1.757156
-0.516155 0.151992 3.279402
-0.462946 0.154127 3.205510
0.017989 0.081119 1.965074
0.026571 0.082645 1.903358
0.034451 0.085239 1.843653
0.041847 0.088903 1.785899
0.048954 0.093648 1.730041
0.283962 -0.477465 3.308880
0.251355 -0.476864 3.269773
0.190055 -0.474441 3.194226
0.133734 -0.470934 3.122047
0.082080 -0.466896 3.053007
0.034760 -0.462785 2.986885
-0.008569 -0.458971 2.923474
-0.048256 -0.455754 2.862587
-0.084644 -0.453375 2.804056
-0.118068 -0.452023 2.747737
-0.148855 -0.451851 2.693506
-0.177318 -0.452975 2.641258
-0.203752 -0.455489 2.590907
-0.228441 -0.459465 2.542386
-0.251651 -0.464960 2.495642
-0.273630 -0.472018 2.450638
-0.304800 -0.485616 2.386346
-0.334455 -0.502918 2.325889
-0.363251 -0.524016 2.269300
-0.391786 -0.548998 2.216670
-0.420597 -0.577958 2.168145
-0.450178 -0.610996 2.123932
-0.480976 -0.648218 2.084300
-0.712835 -0.157567 3.252273
-0.671683 -0.152498 3.190303
-0.633374 -0.150182 3.129108
-0.597916 -0.150267 3.068816
-0.565287 -0.152439 3.009520
-0.535440 -0.156419 2.951286
-0.508312 -0.161966 2.894164
-0.483821 -0.168874 2.838184
-0.461876 -0.176969 2.783368
-0.442380 -0.186106 2.729730
-0.425232 -0.196172 2.677276
-0.410328 -0.207075 2.626011
-0.397567 -0.218749 2.575940
-0.386850 -0.231147 2.527064
-0.378082 -0.244241 2.479387
-0.368391 -0.265165 2.410131
-0.362614 -0.287652 2.343612
-0.360516 -0.311784 2.279871
-0.361902 -0.337693 2.218968
-0.366622 -0.365557 2.160987
-0.374564 -0.395589 2.106037
-0.385662 -0.428032 2.054259
-0.399890 -0.463155 2.005830
-0.417260 -0.501250 1.960973
-0.437823 -0.542621 1.919958
-0.644906 -0.030906 3.279363
-0.597822 -0.026308 3.211242
-0.554080 -0.024477 3.144365
-0.513647 -0.024973 3.078812
-0.476455 -0.027406 3.014629
-0.442411 -0.031440 2.951836
-0.411401 -0.036786 2.890434
-0.383296 -0.043197 2.830412
-0.357958 -0.050472 2.771748
-0.335241 -0.058441 2.714418
-0.315000 -0.066971 2.658392
-0.297090 -0.075958 2.603641
-0.281366 -0.085321 2.550137
-0.267692 -0.095004 2.497851
-0.255936 -0.104969 2.446758
-0.245976 -0.115198 2.396834
-0.237695 -0.125683 2.348057
-0.228193 -0.141912 2.277002
0.372302 -0.364738 3.303528
0.311486 -0.364648 3.226035
0.255439 -0.362745 3.151523
0.203928 -0.359627 3.079840
0.156687 -0.355800 3.010821
0.113431 -0.351681 2.944300
0.073865 -0.347613 2.880119
0.037687 -0.343878 2.818132
0.004596 -0.340702 2.758204
-0.025702 -0.338266 2.700214
-0.053495 -0.336718 2.644057
-0.079058 -0.336170 2.589642
-0.102656 -0.336716 2.536891
-0.124539 -0.338426 2.485737
-0.144945 -0.341359 2.436127
-0.164098 -0.345561 2.388017
-0.182206 -0.351070 2.341373
-0.207841 -0.361861 2.274106
-0.232182 -0.375777 2.210036
-0.255790 -0.392923 2.149158
-0.279173 -0.413415 2.091504
-0.302799 -0.437383 2.037147
-0.327103 -0.464982 1.986204
-0.352490 -0.496388 1.938840
-0.379344 -0.531803 1.895271
-0.610527 0.004576 3.264148
-0.563006 0.008077 3.195011
-0.518950 0.008977 3.127279
-0.478301 0.007722 3.061006
-0.440969 0.004701 2.996214
-0.406841 0.000250 2.932903
-0.375782 -0.005345 2.871056
-0.347647 -0.011844 2.810647
-0.322281 -0.019048 2.751642
-0.299526 -0.026795 2.694004
-0.279224 -0.034956 2.637696
-0.261217 -0.043431 2.582680
-0.245353 -0.052144 2.528920
-0.231487 -0.061043 2.476381
-0.219479 -0.070092 2.425031
-0.209198 -0.079273 2.374841
-0.200523 -0.088581 2.325785
-0.190281 -0.102800 2.254274
-0.183065 -0.117387 2.185187
-0.178588 -0.132447 2.118466
-0.176610 -0.148117 2.054062
-0.176938 -0.164560 1.991940
-0.179425 -0.181963 1.932075
-0.183963 -0.200533 1.874456
-0.190488 -0.220497 1.819085
-0.198972 -0.242101 1.765982
-0.209422 -0.265612 1.715183
-0.472855 0.253822 3.323263
-0.413989 0.255994 3.246074
-0.359568 0.255793 3.171391
-0.309432 0.253821 3.099143
-0.263384 0.250595 3.029229
-0.221200 0.246548 2.961541
-0.182640 0.242042 2.895960
-0.147451 0.237378 2.832372
-0.115377 0.232799 2.770666
-0.086161 0.228507 2.710739
-0.059552 0.224660 2.652497
-0.035302 0.221386 2.595853
-0.013177 0.218786 2.540731
0.007051 0.216936 2.487064
0.025597 0.215900 2.434791
0.042663 0.215722 2.383859
0.058441 0.216440 2.334225
0.073111 0.218083 2.285847
0.093401 0.222331 2.215567
0.112093 0.228780 2.147949
0.129658 0.237496 2.082926
0.146521 0.248549 2.020450
0.163071 0.262026 1.960495
0.179664 0.278031 1.903056
0.164058 0.318394 2.288907
0.187491 0.328949 2.222117
0.209837 0.342445 2.158340
0.231608 0.358985 2.097567
0.253271 0.378686 2.039824
0.275257 0.401687 1.985172
0.297970 0.428148 1.933711
0.569347 -0.054740 3.255097
0.520611 -0.057259 3.184482
0.475513 -0.057348 3.115483
0.433965 -0.055465 3.048121
0.395851 -0.052009 2.982391
0.361029 -0.047323 2.918267
0.329342 -0.041693 2.855711
0.300621 -0.035360 2.794677
0.274691 -0.028523 2.735115
0.251374 -0.021342 2.676974
0.230494 -0.013943 2.620205
0.211878 -0.006426 2.564758
0.195359 0.001134 2.510589
0.180777 0.008686 2.457654
0.167981 0.016194 2.405914
0.156828 0.023637 2.355333
0.147186 0.031007 2.305876
0.135291 0.041937 2.233734
0.126151 0.052756 2.163960
0.119446 0.063545 2.096472
0.114902 0.074406 2.031197
0.112293 0.085461 1.968071
0.111434 0.096849 1.907037
0.112181 0.108720 1.848045
-0.213662 -0.168891 2.146272
-0.212608 -0.187028 2.082202
-0.214093 -0.206216 2.020523
-0.217982 -0.226660 1.961234
-0.224179 -0.248589 1.904350
-0.232634 -0.272256 1.849903
-0.247402 -0.306990 1.781198
0.069071 0.148806 1.987669
0.080979 0.155241 1.926132
0.092486 0.163361 1.866757
0.103860 0.173229 1.809503
0.115349 0.184923 1.754341
0.420818 -0.338709 3.339336
0.358500 -0.340069 3.260614
-0.172172 -0.326600 2.286818
-0.195791 -0.337758 2.220486
-0.218385 -0.351914 2.157199
-0.240464 -0.369171 2.096956
-0.262499 -0.389653 2.039789
-0.284920 -0.413498 1.985771
-0.308132 -0.440873 1.935011
-0.332516 -0.471970 1.887665
-0.358436 -0.507010 1.843940
-0.630657 0.038924 3.329944
-0.578454 0.044676 3.258075
-0.529895 0.047432 3.187708
-0.484941 0.047713 3.118914
-0.443512 0.045978 3.051723
-0.405495 0.042625 2.986134
-0.370757 0.037995 2.922127
-0.339145 0.032376 2.859669
-0.310493 0.026011 2.798716
-0.284632 0.019097 2.739223
-0.261388 0.011797 2.681141
-0.240587 0.004237 2.624423
-0.222060 -0.003481 2.569022
-0.205643 -0.011284 2.514895
-0.191178 -0.019118 2.461999
-0.178516 -0.026948 2.410298
-0.167518 -0.034754 2.359755
-0.158053 -0.042527 2.310338
-0.146468 -0.054139 2.238260
-0.137698 -0.065739 2.168560
-0.131429 -0.077411 2.101159
-0.127394 -0.089265 2.035987
-0.125373 -0.101432 1.972986
-0.125189 -0.114061 1.912104
-0.126703 -0.127314 1.853297
-0.112869 -0.264295 2.294243
-0.134834 -0.271216 2.225078
-0.155380 -0.280689 2.158730
-0.175006 -0.292798 2.095151
-0.194164 -0.307637 2.034322
-0.213268 -0.325320 1.976251
-0.232702 -0.345981 1.920972
-0.252825 -0.369784 1.868553
-0.281318 -0.406743 1.803290
-0.007421 0.032282 1.859580
-0.002463 0.031309 1.801001
0.001846 0.030905 1.744281
0.005651 0.031037 1.689358
0.096121 -0.643079 3.269702
0.032198 -0.638376 3.198146
-0.026376 -0.633315 3.130546
-0.080002 -0.628401 3.066577
-0.129095 -0.624039 3.005947
-0.174064 -0.620550 2.948393
-0.215317 -0.618181 2.893689
-0.253247 -0.617128 2.841641
-0.288233 -0.617535 2.792089
-0.320633 -0.619512 2.744901
-0.350791 -0.623140 2.699972
-0.379026 -0.628474 2.657222
-0.418424 -0.639754 2.597067
-0.455095 -0.655029 2.541584
-0.489867 -0.674321 2.490755
-0.523476 -0.697619 2.444641
-0.556571 -0.724890 2.403375
-0.589723 -0.756078 2.367156
-0.769495 -0.362305 3.117765
-0.742236 -0.361258 3.068989
-0.717078 -0.362355 3.020653
-0.694040 -0.365416 2.972887
-0.673125 -0.370279 2.925800
-0.654322 -0.376802 2.879488
-0.630028 -0.389428 2.811652
-0.610329 -0.405164 2.745989
-0.595090 -0.423749 2.682713
-0.584164 -0.445001 2.622020
-0.577402 -0.468806 2.564099
-0.574658 -0.495111 2.509145
-0.575804 -0.523911 2.457360
-0.580724 -0.555243 2.408968
-0.589325 -0.589174 2.364216
-0.601533 -0.625791 2.323381
-0.617296 -0.665190 2.286778
-0.636578 -0.707467 2.254762
-0.760989 -0.305697 3.168543
-0.729306 -0.302818 3.115782
-0.699913 -0.302310 3.063480
-0.672832 -0.303946 3.011775
-0.648065 -0.307521 2.960780
-0.625598 -0.312853 2.910589
-0.605401 -0.319782 2.861280
-0.587434 -0.328171 2.812921
-0.571650 -0.337905 2.765571
-0.551948 -0.354826 2.696545
-0.536842 -0.374324 2.630056
-0.526136 -0.396245 2.566250
-0.519640 -0.420509 2.505268
-0.517182 -0.447102 2.447265
-0.518609 -0.476064 2.392406
-0.523794 -0.507476 2.340881
-0.532637 -0.541456 2.292907
-0.545068 -0.578145 2.248733
-0.561041 -0.617699 2.208652
-0.580540 -0.660282 2.173001
-0.743198 -0.235965 3.216675
-0.706661 -0.231590 3.159329
-0.672666 -0.229814 3.102549
-0.641233 -0.230349 3.046473
-0.612358 -0.232937 2.991210
-0.586014 -0.237347 2.936846
-0.562158 -0.243379 2.883450
-0.540735 -0.250861 2.831074
-0.521678 -0.259646 2.779762
-0.504915 -0.269615 2.729549
-0.490370 -0.280671 2.680464
-0.477964 -0.292738 2.632533
-0.463197 -0.312622 2.562853
-0.452816 -0.334552 2.495906
-0.446588 -0.358494 2.431778
-0.444306 -0.384481 2.370567
-0.445794 -0.412601 2.312391
-0.450911 -0.442986 2.257390
-0.459552 -0.475809 2.205733
-0.471647 -0.511266 2.157624
-0.487162 -0.549581 2.113310
-0.506097 -0.590985 2.073082
-0.528481 -0.635719 2.037289
-0.513264 0.223717 3.347910
-0.453884 0.227243 3.270447
-0.398883 0.228096 3.195367
-0.348131 0.226901 3.122627
-0.301458 0.224194 3.052153
-0.258662 0.220427 2.983853
-0.219522 0.215985 2.917623
0.007669 0.182789 2.398857
0.023169 0.182069 2.348400
0.037449 0.182149 2.299177
0.056941 0.183815 2.227574
0.074571 0.187387 2.158558
0.090799 0.192912 2.092042
0.106041 0.200438 2.027958
0.120672 0.210021 1.966255
0.135032 0.221736 1.906899
0.149434 0.235675 1.849869
-0.242977 -0.356471 1.722661
0.298703 -0.334084 3.176180
0.246365 -0.331558 3.103492
0.198322 -0.328045 3.033422
0.154310 -0.323990 2.965818
0.114050 -0.319763 2.900532
0.077254 -0.315665 2.837421
0.043633 -0.311943 2.776354
0.012901 -0.308796 2.717210
-0.015221 -0.306382 2.659884
-0.041007 -0.304828 2.604280
-0.064715 -0.304234 2.550317
-0.086594 -0.304680 2.497926
-0.106879 -0.306228 2.447045
-0.125792 -0.308928 2.397627
-0.143542 -0.312820 2.349631
-0.036451 -0.160541 2.228512
-0.053277 -0.162564 2.159005
-0.068579 -0.166347 2.091944
-0.082760 -0.171925 2.027254
-0.096182 -0.179338 1.964871
-0.109172 -0.188638 1.904748
-0.122030 -0.199896 1.846850
-0.135028 -0.213206 1.791155
-0.148427 -0.228684 1.737657
-0.162470 -0.246476 1.686367
-0.446314 0.295870 3.329984
-0.385798 0.297612 3.252005
